,Unnamed: 0,track_id,track_name,popularity,available_markets,disc_number,duration_ms,explicit,track_number,href,album_id,album_name,album_release_date,album_type,album_total_tracks,artists_names,artists_ids,principal_artist_id,principal_artist_name,artist_genres,principal_artist_followers,acousticness,analysis_url,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,year,duration_min
2535,1035,6qLEOZvf5gI7kWE63JE7p3,Interstate Love Song - 2019 Remaster,78,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,194853,FALSE,4,['href'],57lcTrUlYgfMIPvBUsVU6h,Purple (2019 Remaster),6/7/1994 0:00,album,11,Stone Temple Pilots,2UazAtjfzqBF0Nho2awK4z,2UazAtjfzqBF0Nho2awK4z,Stone Temple Pilots,alternative metal;alternative rock;classic rock;grunge;hard rock;nu metal;post-grunge;rock,3317091,0.000273,https://api.spotify.com/v1/audio-analysis/6qLEOZvf5gI7kWE63JE7p3,0.215,0.927,0.00661,9,0.126,-7.327,1,0.0452,170.814,4,0.49,1994,3.24755
2536,1036,65krtHkaYLPr0mEbjL61UP,Kiss of Life,75,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,251333,FALSE,13,['href'],3uSWaQxJAdm5MWKQkQJNoK,The Best of Sade,10/31/1994 0:00,compilation,16,Sade,47zz7sob9NUcODy0BTDvKx,47zz7sob9NUcODy0BTDvKx,Sade,british soul;sophisti-pop,3407521,0.633,https://api.spotify.com/v1/audio-analysis/65krtHkaYLPr0mEbjL61UP,0.723,0.47,0.0373,6,0.0968,-11.302,0,0.028,97.107,4,0.783,1994,4.188883333
2537,1037,5k3U0OGYBccHdKJJu3HrUN,"Hakuna Matata - From ""The Lion King"" Soundtrack",71,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,213600,FALSE,4,['href'],3YA5DdB3wSz4pdfEXoMyRd,The Lion King,1/1/1994 0:00,compilation,12,Nathan Lane;Ernie Sabella;Jason Weaver;Joseph Williams,0P0do9GwiSgweSF6Ui3mrv;0RH6EMxqfzCEB7QCSKQ4xr;5UdPkKWd8YNR5xGcmqH9QJ;5xk0kRuXn1zToTHpHAqpui,0P0do9GwiSgweSF6Ui3mrv,Nathan Lane,movie tunes,8987,0.617,https://api.spotify.com/v1/audio-analysis/5k3U0OGYBccHdKJJu3HrUN,0.408,0.313,0.0000118,0,0.115,-18.09,1,0.137,170.013,4,0.725,1994,3.56
2538,1038,1kCewNSs909Xj1naXr36X8,Amor Prohibido,74,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,172626,FALSE,1,['href'],6iv9WTw1nhNxSsgKaxMp4E,Amor Prohibido,1/1/1994 0:00,album,12,Selena,6IE6z7DcZIT4Ml3Fh5Ivch,6IE6z7DcZIT4Ml3Fh5Ivch,Selena,mexican pop;tejano,3456421,0.669,https://api.spotify.com/v1/audio-analysis/1kCewNSs909Xj1naXr36X8,0.681,0.504,0,7,0.142,-11.099,1,0.0284,89.994,4,0.705,1994,2.8771
2539,1039,6Pur3hWy6Nzc27ilmsp5HA,Lamento Boliviano,82,AR;AU;AT;BE;BO;BR;BG;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,222226,FALSE,2,['href'],3y63u5vmuMugqI8lfuUY3a,Big Bang,1/1/1994 0:00,album,13,Los Enanitos Verdes,4TK1gDgb7QKoPFlzRrBRgR,4TK1gDgb7QKoPFlzRrBRgR,Los Enanitos Verdes,argentine rock;latin alternative;latin pop;latin rock;mexican pop;rock en espanol;ska argentino,3796466,0.176,https://api.spotify.com/v1/audio-analysis/6Pur3hWy6Nzc27ilmsp5HA,0.714,0.735,0.000622,4,0.115,-7.125,0,0.0306,123.57,4,0.68,1994,3.703766667
2540,1040,1Dr1fXbc2IxaK1Mu8P8Khz,When I Come Around,79,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;UG;AG;AM;BS;BB;BZ;BW;CV;CW;DM;FJ;GM;GD;GW;GY;HT;JM;FM;NA;NE;PG;SM;KN;LC;VC;SR;TL;TT;AZ;BN;KH;TD;SZ;KG;LA;MO;MN;UZ;ZW;MU;MZ;IQ;LY;TJ;VE;XK,1,178000,FALSE,10,['href'],4uG8q3GPuWHQlRbswMIRS6,Dookie,2/1/1994 0:00,album,15,Green Day,7oPftvlwr6VrsViSDV7fJY,7oPftvlwr6VrsViSDV7fJY,Green Day,modern rock;permanent wave;punk;rock,14294445,0.0175,https://api.spotify.com/v1/audio-analysis/1Dr1fXbc2IxaK1Mu8P8Khz,0.531,0.909,0,11,0.231,-4.236,1,0.034,97.546,4,0.814,1994,2.966666667
2541,1041,27IRo2rYeizhRMDaNVplNM,Hook,66,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;XK,1,289200,FALSE,9,['href'],5nNeSC4KNxT50MnliLuGRa,Four,1/1/1994 0:00,album,12,Blues Traveler,3pHeBYl1yujXcZqqfF1UyQ,3pHeBYl1yujXcZqqfF1UyQ,Blues Traveler,heartland rock;jam band;pop rock;post-grunge,635077,0.0369,https://api.spotify.com/v1/audio-analysis/27IRo2rYeizhRMDaNVplNM,0.562,0.742,0.00000147,9,0.102,-6.355,1,0.0346,165.6,4,0.793,1994,4.82
2542,1042,6VoIBz0VhCyz7OdEoRYDiA,Say It Ain't So,78,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,258826,FALSE,7,['href'],1xpGyKyV26uPstk1Elgp9Q,Weezer,5/10/1994 0:00,album,10,Weezer,3jOstUTkEu2JkjvRdBA5Gu,3jOstUTkEu2JkjvRdBA5Gu,Weezer,alternative rock;modern power pop;modern rock;permanent wave;rock,3193788,0.00737,https://api.spotify.com/v1/audio-analysis/6VoIBz0VhCyz7OdEoRYDiA,0.634,0.551,0.0000182,3,0.07,-7.136,1,0.0352,151.779,4,0.453,1994,4.313766667
2543,1043,1muLq1kBLWIT3pmNC2xl0g,Foe Tha Love of $,68,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,272440,TRUE,7,['href'],5g2FfZVMvBqRmuHjNsaf3l,Creepin on Ah Come Up,6/21/1994 0:00,album,8,Bone Thugs-N-Harmony;Eazy-E,5spEJXLwD1sKUdC2bnOHPg;7B4hKK0S9QYnaoqa9OuwgX,5spEJXLwD1sKUdC2bnOHPg,Bone Thugs-N-Harmony,gangster rap;hardcore hip hop;hip hop;ohio hip hop;rap,2806569,0.00295,https://api.spotify.com/v1/audio-analysis/1muLq1kBLWIT3pmNC2xl0g,0.772,0.695,0,7,0.427,-8.013,1,0.0735,137.868,1,0.643,1994,4.540666667
2544,1044,2Pr1nZpt8A8WP7QYpyq6L3,Wildflowers,71,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BW;BF;CV;CW;DM;FJ;GM;GD;GW;HT;JM;LS;LR;MW;ML;FM;NA;NE;PG;SM;ST;SN;SC;SL;KN;LC;VC;TL;TT;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,190320,FALSE,1,['href'],3ZGUBwDiY5HPOcWv4SBPQg,Wildflowers,10/21/1994 0:00,album,15,Tom Petty,2UZMlIwnkgAEDBsw1Rejkn,2UZMlIwnkgAEDBsw1Rejkn,Tom Petty,album rock;classic rock;hard rock;heartland rock;mellow gold;rock;singer-songwriter;soft rock,2316570,0.588,https://api.spotify.com/v1/audio-analysis/2Pr1nZpt8A8WP7QYpyq6L3,0.537,0.315,0.0000229,5,0.206,-13.79,1,0.0271,86.813,4,0.575,1994,3.172
2545,1045,5ByAIlEEnxYdvpnezg7HTX,Juicy - 2005 Remaster,79,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,302760,TRUE,10,['href'],2HTbQ0RHwukKVXAlTmCZP2,Ready to Die (The Remaster),9/13/1994 0:00,album,19,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,east coast hip hop;gangster rap;hardcore hip hop;hip hop;rap,9215287,0.47,https://api.spotify.com/v1/audio-analysis/5ByAIlEEnxYdvpnezg7HTX,0.889,0.818,0,9,0.179,-4.639,1,0.253,96.063,4,0.782,1994,5.046
2546,1046,77YKoNCjP5hWqiXMRG2839,Shine,72,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,306040,FALSE,1,['href'],2B2KQTgQr3UhQf4n2VtoUG,"Hints, Allegations & Things Left Unsaid",3/22/1994 0:00,album,13,Collective Soul,4e5V1Q2dKCzbLVMQ8qbTn6,4e5V1Q2dKCzbLVMQ8qbTn6,Collective Soul,alternative rock;grunge;pop rock;post-grunge;rock,1042329,0.295,https://api.spotify.com/v1/audio-analysis/77YKoNCjP5hWqiXMRG2839,0.543,0.423,0.0862,6,0.152,-8.797,1,0.0282,150.132,4,0.355,1994,5.100666667
2547,1047,0Xg68XXMRWzKQvD5S6BFvI,Dust On The Bottle,74,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;FI;FR;GR;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NO;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,224666,FALSE,8,['href'],1hB7vz3JKWZ2sKEPeVolH9,Out With A Bang,1/1/1994 0:00,album,10,David Lee Murphy,78OAtwN3XpjMcjibnF2Kw5,78OAtwN3XpjMcjibnF2Kw5,David Lee Murphy,contemporary country;country;country road,324782,0.0237,https://api.spotify.com/v1/audio-analysis/0Xg68XXMRWzKQvD5S6BFvI,0.736,0.614,0.00000584,11,0.292,-11.124,1,0.0389,99.942,4,0.858,1994,3.744433333
2548,1048,0qxtQ8rf3W1nId3D2r0xH4,"I Just Can't Wait to Be King - From ""The Lion King"" Soundtrack",71,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,170880,FALSE,2,['href'],3YA5DdB3wSz4pdfEXoMyRd,The Lion King,1/1/1994 0:00,compilation,12,Jason Weaver;Rowan Atkinson;Laura Williams,5UdPkKWd8YNR5xGcmqH9QJ;5U4QDnlOlmZx9MHV45EoDE;6wIj7GdxBjFtw6ySpzazwo,5UdPkKWd8YNR5xGcmqH9QJ,Jason Weaver,movie tunes,8125,0.321,https://api.spotify.com/v1/audio-analysis/0qxtQ8rf3W1nId3D2r0xH4,0.689,0.533,0.0000737,6,0.0958,-14.205,1,0.0544,98.801,4,0.898,1994,2.848
2549,1049,7MooGz4ZPE4bNxjFegR6Jx,You Don't Know How It Feels,67,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BW;BF;CV;CW;DM;FJ;GM;GD;GW;HT;JM;LS;LR;MW;ML;FM;NA;NE;PG;SM;ST;SN;SC;SL;KN;LC;VC;TL;TT;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,289440,FALSE,2,['href'],3ZGUBwDiY5HPOcWv4SBPQg,Wildflowers,10/21/1994 0:00,album,15,Tom Petty,2UZMlIwnkgAEDBsw1Rejkn,2UZMlIwnkgAEDBsw1Rejkn,Tom Petty,album rock;classic rock;hard rock;heartland rock;mellow gold;rock;singer-songwriter;soft rock,2316570,0.119,https://api.spotify.com/v1/audio-analysis/7MooGz4ZPE4bNxjFegR6Jx,0.765,0.502,0.0011,9,0.171,-7.393,1,0.0321,144.204,4,0.836,1994,4.824
2550,1050,1lh3TnDpfNBNfLfOWghNnp,El Chico Del Apartamento 512,72,AR;AU;AT;BE;BO;BR;BG;CA;CL;CO;CR;CY;CZ;DK;DO;DE;EC;EE;SV;FI;FR;GR;GT;HN;HK;HU;IS;IE;IT;LV;LT;LU;MY;MT;MX;NL;NZ;NI;NO;PA;PY;PE;PH;PL;PT;SG;SK;ES;SE;CH;TW;TR;UY;US;GB;AD;LI;MC;ID;JP;TH;VN;RO;IL;ZA;SA;AE;BH;QA;OM;KW;EG;MA;DZ;TN;LB;JO;PS;IN;BY;KZ;MD;UA;AL;BA;HR;ME;MK;RS;SI;KR;BD;PK;LK;GH;KE;NG;TZ;UG;AG;AM;BS;BB;BZ;BT;BW;BF;CV;CW;DM;FJ;GM;GE;GD;GW;GY;HT;JM;KI;LS;LR;MW;MV;ML;MH;FM;NA;NR;NE;PW;PG;WS;SM;ST;SN;SC;SL;SB;KN;LC;VC;SR;TL;TO;TT;TV;VU;AZ;BN;BI;KH;CM;TD;KM;GQ;SZ;GA;GN;KG;LA;MO;MR;MN;NP;RW;TG;UZ;ZW;BJ;MG;MU;MZ;AO;CI;DJ;ZM;CD;CG;IQ;LY;TJ;VE;ET;XK,1,208866,FALSE,5,['href'],6iv9WTw1nhNxSsgKaxMp4E,Amor Prohibido,1/1/1994 0:00,album,12,Selena,6IE6z7DcZIT4Ml3Fh5Ivch,6IE6z7DcZIT4Ml3Fh5Ivch,Selena,mexican pop;tejano,3456421,0.481,https://api.spotify.com/v1/audio-analysis/1lh3TnDpfNBNfLfOWghNnp,0.762,0.654,0.0000028,10,0.0791,-10.392,1,0.0335,102.059,4,0.925,1994,3.4811
